2.42407,0.568237,3.41934,2.63859,4.64797,2.95775,2.0912,3.20198,3.18867,2.96842,1.56675,2.02902,1,0,2
3.01752,2.3041,2.61757,0.358352,1.37178,3.74508,2.62198,2.22689,0.951879,1.96776,2.193,3.03555,1,0,2
1.27475,1.64577,3.56448,2.24536,2.42783,1.81464,3.39959,3.04174,1.48041,1.05314,1.95105,2.52021,1,0,1
3.68882,1.54871,2.16359,2.10287,2.45953,0.904694,1.40683,2.00504,1.54801,2.66725,1.71597,1.84931,1,0,1
2.27054,1.09833,2.28852,3.71984,2.42392,2.40248,2.33438,0.31187,2.8439,2.89069,2.98341,2.0075,1,0,4
3.08701,3.54239,2.0403,2.71892,3.09492,3.0453,2.17931,3.25442,2.4148,3.61761,1.63778,2.90464,1,0,1
1.16767,3.71881,0.678393,1.39569,1.3778,1.88703,1.25481,2.10298,2.43199,1.68634,1.77362,0.994619,1,0,1
5.01203,3.33844,1.95601,2.50037,2.10411,1.984,1.45177,4.47979,1.20364,3.07345,1.96593,1.61161,1,0,1
2.58346,2.20761,5.07609,-0.0998617,2.48867,1.72198,2.16741,1.03674,1.64376,1.83731,1.33821,1.82424,1,0,1
2.40072,0.912748,2.58166,3.8569,2.04703,3.58213,2.05211,3.5698,1.89318,2.42309,1.75023,2.00007,1,0,2
3.41713,2.35907,1.53531,3.18675,1.80174,3.21386,1.22983,0.978669,3.11394,2.85392,1.3262,2.29082,1,0,2
3.0172,2.3575,2.45952,3.58885,3.37925,2.8381,0.637706,1.97058,3.10952,2.10834,4.19696,1.66778,1,0,2
2.55656,4.80364,4.24513,3.36756,2.64273,2.15671,2.19606,3.20626,2.78508,2.89593,1.38978,-0.276239,1,0,1
2.01005,2.33301,2.33613,0.668302,2.71781,1.28556,3.41892,2.29093,2.77826,2.04901,2.75797,2.71851,1,0,3
1.91086,1.74674,1.83977,3.04273,1.07541,1.58881,2.68417,1.75164,2.56718,1.77921,3.13644,1.69397,1,0,1
3.58097,2.26969,2.48673,2.24057,1.94766,2.91921,3.02491,3.33785,1.48738,2.88292,1.82756,1.86202,1,0,3
1.62393,2.75765,1.4647,1.10292,3.58955,3.58197,0.230724,1.79733,4.63457,2.87104,-0.479529,1.78432,1,0,2
3.8613,2.57877,1.06268,4.20269,4.19562,2.50049,1.81907,0.840516,2.17988,1.29594,1.8017,1.83743,1,0,2
4.58853,2.05551,2.82352,1.52636,2.92882,3.87509,2.26958,3.05231,1.57155,1.99731,1.22319,0.916856,1,0,2
3.32101,1.57399,2.41908,-0.517424,3.08354,2.33411,0.766439,1.94184,1.10863,1.57863,2.558,2.49665,1,0,1
1.12351,1.59521,1.46007,2.33009,1.31591,2.36332,1.62841,2.29098,3.24863,2.25474,1.70178,2.27858,1,0,4
3.05004,1.30055,2.10147,2.84566,0.777717,1.33702,2.3524,1.36427,1.74058,1.73868,2.80042,3.01578,1,0,2
3.22899,3.23793,2.31231,1.75483,2.05165,2.53622,2.43901,3.34775,0.768919,1.83499,2.67408,2.13378,1,0,4
1.91455,0.507244,2.39135,2.59782,3.73628,2.9001,2.62256,2.16307,2.31183,0.78178,1.42078,1.32232,1,0,1
3.61001,4.00307,2.66168,0.836142,2.78683,3.41059,2.15226,3.05806,2.4285,3.15335,3.08438,1.32265,1,0,1
3.06346,0.732158,3.43482,1.44047,3.11807,2.62139,1.67823,2.76487,3.22078,1.21685,3.07252,2.25511,1,0,3
3.75189,2.04529,2.45136,1.57497,3.18267,3.12746,3.06814,2.71485,2.20711,0.888558,1.24991,1.07075,1,0,2
2.84884,2.51433,2.13504,2.25909,3.894,2.3947,1.57172,1.86534,1.31159,-0.869082,-0.305866,1.72194,1,0,2
1.34653,2.74756,1.22926,1.98286,3.21381,2.87341,1.80007,0.494288,1.79395,2.05066,1.03503,2.35525,1,0,2
3.1845,3.36544,4.13866,1.09137,1.99552,2.53774,3.32391,2.38286,1.7035,1.34117,3.59015,2.82071,1,0,1
3.40909,2.60435,2.05218,4.02344,1.09816,3.22607,2.57118,1.41028,3.45971,0.926597,3.52345,2.76435,1,0,1
0.911096,2.27721,3.02976,1.88427,-0.31522,1.58981,1.78928,2.59979,1.30645,1.76835,2.31457,1.72388,1,0,1
1.76094,2.26692,1.22814,4.07369,3.53305,3.09955,1.26028,2.94038,3.66293,0.882763,2.07165,2.88535,1,0,2
3.81022,1.87126,2.90331,0.594323,3.66141,3.88738,1.95779,3.47016,3.13757,2.65308,0.133122,1.07843,1,0,2
2.99794,0.712953,3.46351,1.64706,2.68404,2.79957,2.65772,2.96365,2.81628,2.41021,1.18581,1.26997,1,0,1
2.13754,0.279297,3.61814,2.64956,1.64208,1.81925,2.08434,3.26112,3.28319,1.96081,1.90254,2.40263,1,0,1
2.32857,2.8583,4.56873,2.05175,2.3484,2.31901,0.64012,1.01506,2.44943,2.07156,1.8948,3.26263,1,0,1
2.29705,3.3143,3.25553,3.91071,0.72123,2.875,3.52611,1.51985,1.6247,1.36321,1.191,1.77171,1,0,2
1.61551,3.56258,2.30326,2.02132,2.45683,2.64032,2.9465,2.38827,2.86197,1.04755,1.23789,1.51014,1,0,3
3.16509,3.96995,3.0766,4.15427,2.24127,2.86844,3.26983,2.7946,0.635033,1.51664,2.01818,2.18183,1,0,1
0.920435,1.49965,1.22737,3.79476,3.20419,0.311601,3.18072,1.51926,2.1768,1.84393,3.10364,1.51507,1,0,3
4.66971,3.85705,0.852452,2.65499,1.66674,2.07398,2.34155,1.77943,2.3276,2.59743,2.14093,2.81912,1,0,1
3.88091,2.49359,3.21928,3.96693,2.90136,2.20324,1.06793,1.16031,1.99898,-0.109673,2.94947,2.15497,1,0,1
3.58296,1.63542,3.97253,2.51081,1.95381,2.9924,3.41649,1.26744,0.611458,1.45355,1.77983,2.42764,1,0,1
3.63979,1.07589,3.27639,1.39472,0.932622,0.18492,1.73345,2.58838,2.2818,1.26283,1.0558,2.72988,1,0,1
4.86182,1.04687,3.37914,4.69715,2.10484,2.55107,2.39726,4.274,3.14088,2.64651,2.50342,3.56418,1,0,3
1.43602,2.47516,3.32843,2.81771,3.48358,2.40127,2.59354,2.58815,2.58031,2.01557,2.58691,0.952234,1,0,2
2.8267,3.27809,3.41654,4.00828,0.418667,2.89548,1.92274,1.2289,1.73032,1.55254,3.18446,1.73435,1,0,1
2.90697,3.36815,1.72227,4.02804,3.90715,2.35019,0.888748,2.41632,1.64973,2.83487,2.05085,2.18374,1,0,2
3.04555,2.59256,4.40118,2.1417,2.09837,4.06933,1.94935,1.50322,2.19647,3.16022,2.40858,1.84981,1,0,1
3.16167,1.31904,3.68011,4.0214,1.58009,0.720798,2.24599,1.04772,2.18968,3.46547,3.03787,2.25805,1,0,1
3.12088,1.08994,2.61002,2.73796,3.41613,1.98513,0.947188,1.79147,2.66138,4.45406,1.60286,1.28986,1,0,4
3.21213,2.13567,2.33256,3.00098,2.26033,2.69468,3.11849,0.725961,1.77872,0.170249,2.72225,2.99426,1,0,2
3.04301,3.73373,3.35164,2.9488,2.21981,2.27854,3.72589,2.14562,2.0396,1.77351,4.45013,2.5936,1,0,1
2.45825,3.38154,4.02813,0.357077,2.7413,2.84676,2.30831,3.69516,1.97329,2.60538,0.693464,3.03549,1,0,1
3.44949,2.24122,2.10659,3.30149,2.10976,0.752435,2.2413,2.40441,1.25301,2.19872,1.03562,3.01636,1,0,2
2.68381,3.09271,3.13984,1.42059,3.78387,2.04952,1.90954,1.26324,4.28161,2.5929,2.70988,0.461725,1,0,4
3.18877,2.38182,4.27926,3.35088,2.16883,1.43659,2.34801,0.858261,2.94861,3.58992,0.622599,2.2631,1,0,2
2.09434,1.29642,1.92933,1.343,2.02643,1.024,0.839119,2.25105,2.74245,2.32533,1.1732,3.02463,1,0,1
2.28501,2.96341,1.63553,1.31699,4.41387,4.58619,2.45824,2.48513,3.25976,1.27247,-0.678445,1.90092,1,0,2
2.94984,1.34216,0.731249,3.4869,2.66729,1.82408,2.17998,1.88721,3.9619,3.54574,2.79851,3.27689,1,0,4
2.36547,2.21006,2.48474,2.65601,3.66974,0.888541,1.47544,2.6699,3.13391,0.831911,1.07555,2.38667,1,0,3
2.60055,2.58264,3.18135,3.5465,1.88593,1.04619,3.77136,2.85502,3.13373,2.49678,0.575622,0.975384,1,0,3
2.58898,3.76427,3.18145,1.60989,2.0677,2.51509,4.64036,2.03201,3.98534,3.20667,3.06848,2.48623,1,0,1
0.951564,2.88226,4.31316,3.2171,1.68502,1.11459,1.96575,2.98833,3.07329,1.81221,2.45203,1.31514,1,0,3
3.16538,2.28388,3.4684,3.78118,2.92993,2.64762,1.17832,2.10713,1.91226,1.81105,2.36749,1.29507,1,0,1
3.16671,2.53576,2.19661,2.15098,1.89408,1.68106,2.51521,2.23855,1.50825,1.24797,3.06465,0.440021,1,0,1
2.96579,1.90622,3.92618,2.12768,2.04197,3.05721,-0.222052,-0.0867316,1.15372,3.25742,2.46293,2.59341,1,0,1
1.41698,3.69031,2.20233,1.66413,2.05841,1.66015,2.68373,1.15619,-0.46133,0.844848,1.6376,2.54539,1,0,1
4.46877,0.337459,3.21375,3.63322,0.83808,2.65898,2.05299,2.34792,2.36505,2.17073,1.80002,1.08704,1,0,1
3.98878,3.42574,4.40831,2.09392,0.979482,2.75731,1.14384,2.28416,1.38854,2.6198,1.42738,0.944935,1,0,1
1.86856,1.45754,2.70498,4.67676,1.43524,2.74378,1.66778,0.523965,2.46846,1.57839,-0.325179,3.44363,1,0,2
3.24199,4.12859,0.312345,1.64962,2.27805,2.59218,1.6502,1.23847,2.17924,1.71243,3.07972,2.54036,1,0,2
3.40489,1.82447,-0.240674,4.10096,2.14029,3.06486,1.81654,-0.174865,1.08969,1.58349,2.66581,0.325453,1,0,2
0.0460814,3.61531,1.37068,4.59003,2.8402,1.45547,2.53862,1.26639,-0.182917,3.81618,0.862561,-0.280527,1,0,2
2.23355,1.8751,3.85683,3.4102,1.70772,3.7084,2.25146,1.91397,2.0883,3.49348,1.53059,1.45713,1,0,1
3.67939,2.04213,4.28122,3.52063,2.44353,3.95161,1.46479,2.00109,2.73323,4.47509,1.48549,2.05478,1,0,1
3.85731,2.65165,1.09857,1.68996,1.82833,2.72355,2.26158,0.0818007,1.40258,2.85066,1.23163,1.6563,1,0,2
1.54085,3.02836,3.93327,1.55037,2.28998,3.63458,1.3375,2.87223,2.62587,1.71022,2.64194,3.81336,1,0,1
2.73588,2.17505,2.38038,3.72232,2.89288,2.62296,1.46263,2.11922,2.11016,2.34474,2.69118,1.13898,1,0,2
3.96656,4.44189,3.55794,0.372592,1.13451,1.47106,2.3456,1.59476,2.52739,2.01436,2.57085,1.03277,1,0,1
3.10503,4.11057,3.3521,2.54405,2.11406,3.13224,2.81087,2.9569,3.29562,1.39844,0.204648,0.425947,1,0,1
3.54913,3.24466,3.65866,3.34092,2.26209,3.63834,2.42067,2.503,1.50431,-0.82274,1.47455,1.64428,1,0,1
2.94142,1.12737,3.00397,0.500224,3.11237,2.20865,1.98838,1.71759,2.10591,2.4992,2.41041,1.58344,1,0,1
1.58976,1.03627,1.86157,2.92107,2.98919,1.61875,1.96663,1.66221,-0.126144,2.22191,2.75591,2.17549,1,0,4
3.57269,3.68715,2.05154,3.44364,2.17492,3.73295,1.91828,3.81843,3.57966,2.52743,3.16899,0.892334,1,0,2
2.71584,3.86546,2.04739,2.93775,1.89353,3.25953,3.77832,1.95994,1.38567,1.04001,1.43157,1.48469,1,0,1
2.14429,2.49118,2.12065,2.69427,3.03474,4.14063,2.45169,1.54188,1.12819,3.5609,1.932,0.681566,1,0,2
1.59754,2.59495,3.43612,1.58671,2.6127,2.21328,3.73596,3.28566,-0.209646,3.45478,2.72205,0.737489,1,0,1
3.77149,2.44316,1.53893,4.68252,3.73907,1.62705,2.98261,1.87254,3.51068,2.37008,3.50666,1.48299,1,0,3
2.67886,0.96768,3.39783,1.70945,3.47388,1.58536,3.02398,0.966397,3.07841,2.5116,0.855945,3.67354,1,0,1
2.54622,4.39641,1.89973,1.29052,2.86396,4.00321,1.52516,3.94726,3.02157,4.03746,1.30268,1.78293,1,0,2
1.53421,2.73039,2.3705,3.03666,2.06652,2.49511,2.4448,1.56884,1.4146,1.60218,4.26791,2.72054,1,0,4
-0.700469,1.7455,3.31706,2.23256,1.86969,2.11837,1.05468,2.21375,2.61494,2.53734,2.57478,2.09222,1,0,1
3.92969,1.15138,3.83636,1.96497,4.29604,2.99203,3.07508,0.873535,3.01937,3.18882,0.660538,0.272838,1,0,1
3.48621,1.66802,4.47905,1.79299,1.197,2.46653,1.56198,2.22761,2.1839,0.99859,1.53014,3.23447,1,0,1
2.5412,1.85592,2.85958,2.48153,3.25202,3.8667,3.16871,0.233294,2.61991,2.64838,1.70836,1.82645,1,0,2
3.45669,1.6274,4.15478,2.13955,0.714787,0.431688,1.1741,1.90443,3.22349,3.19074,1.49141,2.23077,1,0,1
2.51324,3.31927,0.788952,0.811508,3.5835,0.450008,2.88495,3.83861,1.31262,1.55096,2.7271,0.856052,1,0,3
4.22836,3.28267,2.20309,1.74624,1.88942,1.90543,2.61015,1.93552,1.80587,2.89315,2.96614,3.33974,1,0,4
2.68689,0.642781,2.7151,2.88765,2.77047,1.66824,3.24736,2.5952,1.72933,2.74704,0.801211,2.12306,1,0,2
1.78472,3.25874,2.51041,1.24103,2.86765,0.433162,2.49503,3.66811,1.79879,0.769422,1.50929,2.27852,1,0,3
2.0362,3.00065,2.52062,1.79779,4.14896,3.07391,3.62612,2.93338,2.71233,1.5878,2.44285,2.28856,1,0,2
2.73852,2.36907,3.08891,2.12139,1.3177,1.59157,2.46281,2.04423,0.221425,3.42091,1.00264,1.09273,1,0,1
2.74021,1.42831,0.82308,0.975368,3.56014,2.25351,2.83541,1.64172,1.12613,1.31962,2.88237,0.501362,1,0,2
2.89799,1.26289,3.17175,2.51525,2.01752,1.23038,2.03905,2.10978,1.19548,1.69105,2.88274,0.78599,1,0,1
2.14052,3.25738,3.60333,0.966582,1.1762,3.95049,0.64071,1.94248,2.39749,0.781995,3.72858,2.26815,1,0,1
3.29874,3.09492,2.84573,2.23785,2.30309,3.52122,1.37274,2.76116,2.56896,2.72761,3.18692,1.932,1,0,2
2.32715,2.47153,4.72584,1.8753,3.50212,1.85036,3.23339,1.27227,3.65681,2.1741,1.2693,3.62336,1,0,1
0.631124,2.38586,4.33215,2.7871,1.77087,1.61394,1.81166,2.22948,3.81916,0.627348,1.23775,-0.913044,1,0,1
2.95002,1.51306,2.72785,2.17194,2.62097,3.22833,0.824653,3.74037,0.168343,3.72986,2.78708,2.46659,1,0,3
2.08423,0.721454,2.82304,1.54857,2.7748,1.95897,2.98678,2.8929,3.01507,1.45136,2.66055,3.41134,1,0,3
4.1725,2.22296,1.73299,2.8736,2.55942,2.39126,-0.604488,4.1928,2.4628,2.27243,-0.293665,4.50988,1,0,3
1.72259,3.33212,3.07754,3.72167,2.97003,2.1031,2.98146,1.13093,3.79763,2.16299,2.53969,1.59788,1,0,1
3.49267,2.07519,2.08319,2.53097,0.657595,2.91695,3.22288,4.02372,2.6961,2.9808,2.05522,1.74141,1,0,3
0.758676,4.68754,1.92497,1.49939,1.20001,1.96484,3.06766,1.65594,0.604453,0.898641,-0.12939,-0.873142,1,0,1
3.63952,1.6779,1.60668,1.89325,3.58544,5.03858,1.1485,2.20817,3.07245,0.181564,0.932522,4.16124,1,0,2
3.17515,1.86638,3.06645,1.55227,2.1946,2.22855,2.30237,2.27976,2.07991,3.42398,2.92845,1.88388,1,0,4
3.00579,3.65382,1.95324,1.26206,2.54668,1.62957,3.3528,0.54021,1.91079,1.74951,1.16789,2.08035,1,0,1
1.33599,2.65638,2.52128,3.41589,2.34139,2.03327,1.86993,0.18559,2.10007,1.1292,1.96866,1.19033,1,0,1
3.66822,3.89407,2.60942,1.74698,5.24195,2.34672,0.354876,4.03733,3.24294,1.01368,3.25514,0.765657,1,0,1
2.35415,2.48117,2.45729,1.97425,3.39501,1.95048,1.43624,3.57379,0.926397,2.14507,2.54715,1.97338,1,0,2
1.98354,2.45087,3.65905,2.57837,3.51067,2.35752,1.83787,1.98883,3.00372,2.08633,1.26065,1.47817,1,0,1
0.153252,3.48506,1.46659,2.54081,0.543878,2.66875,3.57277,2.53589,1.40208,3.0474,0.851465,1.39074,1,0,2
3.7328,2.35603,2.0099,2.39896,3.63509,1.97565,3.55356,0.702635,3.69278,2.07959,2.9115,0.887468,1,0,2
2.4957,1.24156,3.06871,1.07734,4.02517,2.64408,2.88153,2.43014,3.06097,2.30154,1.44787,2.76535,1,0,2
1.37119,1.08157,2.45884,2.06361,2.6199,3.34315,1.98644,2.85901,1.77934,2.04037,4.20893,1.51309,1,0,4
3.89416,2.75076,1.855,3.19313,4.55129,2.77112,1.94516,1.85519,1.15096,1.30622,2.92582,3.03055,1,0,2
3.24364,4.33946,3.49439,1.23429,1.02999,3.21687,2.44667,0.147929,2.25679,1.52353,2.56377,2.0389,1,0,1
1.0131,2.83391,2.26503,1.25188,2.02793,3.30903,2.32499,0.559818,3.41908,1.88119,2.80574,2.19744,1,0,4
3.16128,3.78397,4.87669,3.13942,2.81492,2.07208,0.953134,4.00659,1.44976,-0.260811,1.60969,1.98315,1,0,1
0.98414,2.53438,2.79983,3.58969,1.75301,1.49845,1.95122,3.92539,3.39041,2.41604,2.13317,2.93531,1,0,3
1.62916,2.72468,1.82487,2.47569,2.22437,2.49913,2.56582,3.25683,1.57415,2.28281,1.26735,2.59502,1,0,3
1.74631,3.49315,3.61408,3.30484,1.71784,1.41229,1.34592,1.81026,2.02188,1.44518,2.18734,1.80542,1,0,1
2.86288,-0.314154,1.57927,2.92638,1.84349,2.10708,3.47944,2.8539,2.42861,1.66382,1.59705,2.23156,1,0,3
1.88337,2.74669,2.29224,1.46721,1.25193,4.10171,1.97892,2.68379,1.59104,-0.496708,2.1261,1.40882,1,0,2
2.72214,3.69357,2.38859,3.52443,2.89581,2.92119,0.581694,2.05792,1.46554,2.43692,2.18192,3.51766,1,0,2
3.44856,2.73211,4.28616,1.50308,3.3058,1.30325,1.15178,3.36807,3.05801,4.00197,0.76605,1.20389,1,0,1
0.446487,1.82894,2.68313,0.46041,0.990501,1.73374,2.11424,1.51176,1.42224,0.690006,2.60549,2.10075,1,0,4
3.02471,2.6405,2.89238,3.35049,3.63644,3.44238,2.37415,2.02854,1.99485,0.465354,2.58194,3.51796,1,0,2
1.69207,2.57655,1.79909,2.54025,2.36329,1.46961,2.93373,0.733855,1.45142,1.38812,2.78926,3.55567,1,0,2
2.65767,2.18671,2.77485,3.18416,2.64958,4.19446,1.81012,2.33285,2.30548,1.35515,3.07376,4.38091,1,0,2
2.63233,1.98975,3.01504,3.73358,1.43958,1.07841,1.81374,0.970183,1.34446,2.18321,4.60227,2.5522,1,0,4
3.10611,2.58599,2.28594,2.5691,1.77878,1.59171,0.853142,1.58049,2.05215,0.231696,2.81634,1.56064,1,0,1
3.24913,1.42703,1.22731,1.93371,2.03702,1.33391,0.647882,0.823647,3.55849,2.9108,2.90712,0.812477,1,0,1
1.67114,3.41582,3.44526,3.26117,3.02223,0.813912,0.917904,3.50051,2.52374,2.2483,1.45749,2.59251,1,0,1
2.08286,1.46994,4.10371,3.79406,2.16836,0.0790247,1.70161,4.04508,2.30212,1.82802,1.60307,1.84701,1,0,3
2.90454,3.75047,4.01094,1.98231,2.74904,3.9838,3.18383,4.1367,2.22189,1.11477,1.03803,2.39526,1,0,3
3.01502,2.72473,2.61032,1.06572,1.69112,1.73909,0.900326,2.65547,1.37316,1.60061,1.32949,1.82685,1,0,1
2.93751,2.54847,3.7304,3.85753,-0.273607,1.34505,1.86093,3.15642,2.14866,2.04307,1.48775,2.37923,1,0,1
