2.88675,3.44381,3.04989,0.0074088,1.26,0,0.279224,1.34516,3.45167,2.91969,0.463998,1.81528,1,0,0.316645798,2,1,1,2,3
0.121683,1.96316,2.06215,3.68516,1.16187,0,0.79557,0.986908,2.07291,1.89584,1.36627,1.77829,1,0,3.301379839,2,1,1,1,1
2.66563,1.77757,1.09407,2.8733,0.0422845,0,2.60496,1.29292,3.05844,2.72092,1.2294,0.957166,1,0,0.313712343,2,1,2,1,3
3.18155,0.679281,2.11093,1.2489,0.213793,1,1.31066,1.59913,3.30824,1.08829,0.243027,2.29436,1,0,3.050809509,1,1,1,1,2
0.900087,1.7674,3.87159,1.97563,0.236768,0,0.599002,0.600751,0.681995,2.17971,1.61594,1.1857,1,0,1.023710793,1,1,2,1,1
0.493733,2.04351,1.50254,1.21065,0.666928,0,1.68264,1.67523,3.02471,2.63435,2.55165,0.164735,1,0,0.093294887,1,3,1,1,1
0.559431,0.962479,2.91897,2.87837,1.10796,1,0.584469,0.865151,3.78069,2.34697,1.4908,0.745205,1,0,1.682463537,1,2,1,2,1
2.24509,1.4221,3.11474,2.31926,0.453857,0,0.11745,1.32744,2.95451,0.738693,1.74207,0.515094,1,0,0.7145244,2,2,2,1,2
1.92913,1.484,2.92022,2.83231,0.687377,1,0.335654,0.0567341,2.87428,1.56125,2.03975,2.06459,1,0,1.812955221,1,1,2,2,1
3.07567,3.30637,3.18995,3.00465,0.540615,1,0.741661,0.950892,0.28662,2.61688,1.95861,1.42676,1,0,0.947288205,1,1,1,2,1
1.99664,1.85576,3.50446,1.35623,0.108147,0,2.18203,0.647403,3.42904,2.15539,2.50055,0.354149,1,0,-0.463160473,1,1,1,1,3
2.06891,2.13888,4.08622,1.62431,0.590867,1,0.739911,0.716138,2.36401,2.32893,0.178283,0.041448,1,0,0.19079831,1,2,2,3,3
3.87369,1.65225,3.07215,1.82641,0.554793,1,2.04848,0.42989,1.95569,1.74761,0.411266,1.58836,1,0,1.141000389,1,1,1,1,2
0.893119,0.155594,2.87511,1.80339,0.395689,0,1.32181,0.127886,2.5472,1.44913,1.78777,2.27472,1,0,1.957557825,1,1,1,1,1
2.02615,1.44375,1.62156,1.97748,0.5987,1,0.971223,1.69995,1.64585,1.97132,0.886531,1.36953,1,0,0.911888544,2,1,2,1,2
2.22402,2.67605,1.32424,3.02266,0.397035,0,2.56797,1.31788,3.49261,2.61694,1.17745,4.46832,1,0,0.891746593,2,2,1,1,1
2.18182,0.62783,4.55309,1.68793,0.148276,0,2.08705,1.06237,2.15191,0.795827,1.54197,0.968117,1,0,0.074246396,2,1,1,1,2
1.1751,1.00751,3.94313,1.20746,2.0386,0,1.55524,0.767036,2.70989,1.73086,0.215272,0.664752,1,0,0.258786553,2,1,1,1,3
1.79134,1.69774,3.22325,1.16709,0.551954,0,0.156329,2.71311,1.39874,1.7786,1.02467,1.7311,1,0,1.880172113,2,1,1,1,1
1.23739,0.496832,1.30874,2.93371,1.00663,0,2.35399,0.692814,4.72418,2.08353,2.01696,0.84608,1,0,-0.072761946,1,2,2,1,1
2.4484,1.15152,2.88184,3.65522,0.40688,1,0.661608,0.68935,4.43998,1.95153,2.91912,2.08078,1,0,-0.502195544,1,2,1,1,1
1.41094,1.34368,3.04231,3.88246,0.15667,1,0.715262,1.67213,0.787486,0.467889,0.66289,1.86872,1,0,2.645414409,1,2,2,2,2
1.8424,1.27545,3.84553,3.20464,1.3712,0,0.149901,1.86483,2.85786,3.41224,1.53326,0.906988,1,0,0.784358457,2,1,1,1,1
0.773968,2.30677,3.40989,1.80204,0.0553012,1,1.61787,2.28406,0.822808,0.856699,0.0611178,0.670991,1,0,2.246502901,1,2,1,2,3
1.3849,2.04322,1.97095,3.51485,0.0444381,0,3.18083,0.0226971,1.94789,1.02606,2.3127,1.94233,1,0,-1.18339765,1,2,1,1,2
1.88492,2.09981,2.03427,3.875,0.468851,0,0.960224,0.105899,3.35319,2.55852,0.0445313,2.18573,1,0,0.358827335,1,1,1,2,1
0.567806,0.891375,1.01115,3.16231,0.300669,0,0.419978,0.404244,1.50575,1.18866,2.22107,1.99498,1,0,0.263473193,1,3,2,1,2
1.9273,1.4202,4.92171,4.72781,0.508841,0,1.29153,2.68022,2.50073,1.40571,0.471384,2.52421,1,0,-0.483889413,1,3,2,1,2
2.24704,1.64995,0.877575,2.06959,0.387495,1,0.969169,1.32177,1.93816,2.02346,0.322401,3.63294,1,0,0.381540538,1,1,1,1,1
3.34712,0.324357,1.97102,1.99168,0.727535,0,2.58524,2.51618,2.2627,1.26514,0.00147682,0.729741,1,0,0.17018916,1,1,3,1,2
1.97818,2.40149,1.92595,1.96858,2.31921,0,0.385202,2.29774,1.5802,2.71198,0.15474,1.84242,1,0,0.112197562,1,3,2,1,2
2.03193,1.10169,2.11337,2.10495,1.01449,0,1.10192,0.0485666,1.05068,3.90567,1.87296,3.3007,1,0,0.506665686,1,1,1,1,2
1.98258,3.2613,1.84469,1.91597,0.320203,1,0.358512,0.963661,1.74656,2.60192,0.179343,2.5118,1,0,1.188269173,1,1,1,1,1
1.33046,0.769224,3.42548,3.38031,1.23761,0,0.0291527,2.58446,0.42349,1.42303,1.35928,0.649162,1,0,1.531715279,1,3,1,1,1
1.21026,2.61648,2.8139,0.678302,1.49513,0,0.153838,0.210278,2.03404,1.50393,0.464757,2.52887,1,0,1.52730895,2,1,1,1,2
1.51046,0.685806,1.59149,4.07592,0.305212,1,0.537814,0.348404,0.508587,2.24036,0.452942,1.47563,1,0,1.127108095,1,2,1,1,2
1.55549,0.913732,1.68888,2.91241,1.12815,1,1.32999,1.67631,1.9981,2.7838,1.46742,2.79179,1,0,0.186902241,1,1,1,2,1
2.31948,1.86567,3.78942,3.52253,1.83884,0,3.47478,0.78258,2.24384,1.95732,0.939934,2.53606,1,0,0.192292941,2,2,1,1,2
2.45223,1.99898,3.04353,3.25467,1.5194,0,1.0125,0.976998,1.21418,2.17581,0.929287,1.27519,1,0,0.946731588,1,2,2,1,2
2.08805,2.78277,2.54047,1.69078,0.381107,0,0.224178,0.937853,1.72796,1.51062,1.21773,2.95127,1,0,1.595979272,1,1,1,1,1
2.43714,2.9769,1.5984,1.7177,1.30136,1,0.160546,1.39863,1.42864,1.17419,0.964691,2.55588,1,0,2.796004003,1,2,1,1,2
2.27566,1.62517,3.56359,0.692853,0.209635,1,2.03078,1.67646,3.0515,2.7616,2.69976,1.6045,1,0,1.315483214,1,2,1,2,1
2.93195,3.7795,2.5972,1.8715,2.64292,1,0.109514,2.5439,0.121148,2.78966,2.31718,3.38641,1,0,0.930063678,1,1,1,1,2
0.63298,2.95536,2.37951,2.05693,0.188892,1,2.03869,0.618304,4.31543,0.0181423,1.5252,2.09215,1,0,1.047914583,2,1,1,1,2
1.32483,1.49838,1.06454,3.06337,0.189841,0,2.77182,1.12668,3.50178,0.450194,1.70038,2.30576,1,0,0.365419177,2,2,2,1,2
0.2137,2.61439,3.41265,3.10483,0.226418,0,0.697835,2.51273,0.88534,2.90296,1.32227,2.55463,1,0,0.13411869,1,2,1,1,2
1.18306,2.89216,2.70322,2.47384,1.03907,1,0.522077,1.89734,0.668128,1.57973,0.114889,1.34913,1,0,1.51732289,2,1,2,1,1
1.39544,1.8593,2.74655,1.15408,0.193154,0,0.116718,1.22099,0.891159,1.94715,0.278972,1.68699,1,0,2.650462778,1,1,1,1,1
1.36507,0.752711,1.45667,2.8086,0.253437,1,1.23554,1.90038,1.83313,2.40174,0.867018,1.13157,1,0,-0.198667326,2,1,2,1,3
1.82041,0.909313,2.51749,2.72705,0.757375,0,1.17714,2.0996,3.34532,0.7098,1.06281,3.2976,1,0,1.650537389,1,2,1,1,2
1.63488,1.22573,2.92357,3.54768,1.23936,1,0.457608,3.08983,2.65939,1.74805,0.0847323,1.45088,1,0,1.790735623,1,2,1,1,3
3.24194,2.30173,1.85736,2.08208,0.00806222,1,1.53126,3.20059,3.17767,0.18004,2.0957,2.38713,1,0,1.082594838,1,1,1,1,2
2.42383,2.58865,2.63631,1.24538,0.960218,0,0.872975,1.38971,2.60391,1.74027,2.69853,1.04747,1,0,2.196391728,2,1,1,1,1
3.12717,2.30606,0.607234,2.26026,1.01037,1,0.459987,1.8146,0.841996,3.90743,0.252153,0.625159,1,0,3.081278103,1,2,2,1,3
0.460993,1.10318,2.32851,1.90677,0.57963,1,0.235644,0.81124,1.69766,1.2635,0.961119,2.10867,1,0,1.467346972,2,2,1,1,1
2.36462,2.19173,3.78547,1.87148,1.29959,1,1.4091,1.29391,1.14387,2.45226,0.538168,1.19809,1,0,0.990952398,1,3,1,1,2
2.36212,0.346489,1.1114,3.16063,0.539782,1,0.630093,0.140685,2.34221,3.5538,1.27092,2.85488,1,0,2.208106278,1,1,1,1,1
3.4912,1.92368,4.09878,1.91224,1.18203,0,0.749998,0.034766,2.546,1.25344,0.266969,2.76167,1,0,2.248316041,1,2,1,2,1
3.8138,1.22083,0.885016,2.78515,0.260336,0,2.72948,0.57562,0.0322514,2.27104,1.59433,0.022543,1,0,1.520724622,2,2,1,1,2
1.75693,1.76336,3.70264,2.31238,0.496722,0,2.6921,2.07491,0.959137,2.53091,0.768691,3.48735,1,0,2.050798583,2,2,1,2,2
2.08484,1.79404,2.55361,2.38662,0.0587912,0,0.903599,1.98687,2.53119,3.50831,2.41275,1.63096,1,0,1.154330366,2,1,1,2,2
0.546302,3.70743,2.99312,3.06912,1.16306,0,0.18944,0.903251,1.09331,2.69391,1.30944,1.08652,1,0,0.272518225,1,2,1,2,2
1.27855,0.216268,2.56704,3.46935,0.22978,1,1.08597,3.15958,1.6215,1.69114,0.321158,1.16905,1,0,1.598458186,2,2,1,1,2
0.449294,0.461125,2.47934,1.76276,1.65233,1,3.13701,0.53169,0.94122,2.9743,1.27263,1.12201,1,0,2.632352323,3,2,1,1,3
0.259546,1.91195,3.32176,3.38882,1.94141,0,0.0921504,0.946506,1.46486,2.93409,0.0239391,2.60321,1,0,2.280333119,1,2,1,2,1
0.108453,0.344808,2.23898,2.04756,2.08297,0,2.24376,1.07439,1.89694,0.565707,1.70485,2.72526,1,0,0.352830181,1,2,1,1,2
0.762321,2.19137,3.83522,4.29218,0.559855,0,0.785228,0.114154,1.40889,3.14965,1.33697,0.416755,1,0,2.24691946,1,2,1,2,3
0.741175,2.30522,2.40237,1.32217,0.052798,0,0.368025,1.57178,2.73162,2.17633,0.918594,1.65561,1,0,0.843730894,1,2,2,2,3
2.55071,2.77259,1.42347,3.0656,0.157536,0,1.25465,1.39283,3.48987,1.03774,2.51689,2.14759,1,0,1.759227339,2,2,1,2,2
1.48167,0.113955,3.18853,4.04191,1.55429,1,0.487102,0.17868,1.2198,1.28031,1.27157,2.40155,1,0,2.18310489,2,1,1,1,1
1.20855,1.72783,2.30152,1.72324,0.61354,1,0.146369,2.53979,1.7361,1.24278,1.62138,2.01553,1,0,1.097333302,1,1,1,1,2
2.17355,1.42736,1.91673,0.348147,0.00210301,1,0.99979,0.00583236,2.99562,0.883783,1.50801,1.7085,1,0,0.310053955,2,2,3,1,2
1.0932,2.86123,2.48487,3.22739,1.28027,0,0.207438,0.291118,1.47268,3.43509,0.169379,0.119445,1,0,0.16029394,2,2,1,1,1
0.796814,0.0870371,0.755752,2.71778,0.350862,1,0.97341,1.11064,0.990182,4.06887,3.31087,2.17092,1,0,1.865779632,1,1,1,1,1
2.34345,2.3599,2.11949,2.64866,1.09432,1,1.4509,0.787583,2.25969,1.28713,2.66253,1.10712,1,0,3.763434526,1,1,1,1,1
0.717295,2.13332,2.8479,2.66971,0.0854844,1,0.481253,1.17413,1.41009,2.24537,1.90099,0.131999,1,0,1.0155015,1,1,1,1,1
2.20627,1.93907,2.23515,1.27968,1.5396,1,0.333021,0.0864772,4.00218,0.974323,0.0699474,2.33314,1,0,0.721633086,2,1,1,1,1
2.39491,2.072,2.19891,2.14556,2.08963,1,0.630989,1.05363,1.1599,1.13524,1.81313,2.19054,1,0,1.566019658,2,1,1,1,2
0.315631,1.66986,3.01152,3.19492,2.15621,1,1.68982,1.2791,2.39854,2.05112,0.770176,1.17395,1,0,1.124273469,1,3,1,2,2
0.980846,2.99217,2.52146,2.46945,1.05976,1,0.806828,1.7749,1.69215,3.3175,0.15997,2.55295,1,0,1.289565984,1,2,1,1,1
0.932363,0.753686,1.73149,3.78289,0.242409,0,1.59185,0.0758915,2.64976,1.34506,1.23416,1.5487,1,0,-0.581998517,1,2,1,2,1
0.895693,2.46133,1.57587,3.47184,0.574747,1,0.402318,0.901056,3.25262,1.24788,1.49528,0.409515,1,0,1.176928307,1,2,1,1,2
2.00834,0.886671,4.65751,3.81444,1.03305,0,0.306678,2.32972,1.44389,2.95228,1.621,0.936706,1,0,1.650431264,2,1,3,1,2
2.44702,2.33602,4.22147,4.01914,0.810175,1,2.03808,0.138791,1.68358,2.80975,1.13686,0.133063,1,0,1.795270045,1,2,2,2,3
1.40177,2.48095,1.6144,3.18886,0.511062,1,0.532016,0.409243,1.83214,1.64868,0.907109,0.35667,1,0,1.345907477,2,2,1,2,2
1.98488,0.521221,1.65279,2.07549,0.0664543,1,0.930803,0.136499,1.70911,1.57461,1.20687,1.62142,1,0,0.414238273,1,2,1,1,2
0.94999,1.61454,1.54051,2.98032,0.29622,0,1.14266,1.62616,2.27212,1.2061,0.982051,2.13751,1,0,0.543343359,2,3,1,1,1
0.828583,1.99069,3.52455,2.89954,0.604691,0,1.01452,0.596942,1.83347,3.30942,2.2579,3.4075,1,0,2.153898372,1,2,1,1,1
3.43838,3.09106,1.00783,3.40999,0.0183199,0,1.50476,1.06657,1.75697,3.04218,1.87767,2.27508,1,0,0.403919222,2,3,2,2,2
1.90763,2.09612,4.32769,2.20777,0.152581,1,2.43681,0.429046,2.6615,2.09023,1.87142,2.26581,1,0,1.170894343,3,1,2,1,1
2.72493,1.77995,3.06202,3.5337,2.08672,1,1.14229,2.08384,1.52886,0.543205,0.4716,2.45871,1,0,0.561467073,1,1,2,1,2
2.0521,1.75518,3.16163,2.45607,0.104081,0,1.85373,1.00544,2.53202,0.411379,1.65253,2.16814,1,0,-0.834886286,1,1,1,1,2
1.65358,1.05981,2.94648,3.72002,1.69323,0,0.0392129,0.942743,2.06407,1.90167,0.680595,0.777665,1,0,0.830907229,1,2,1,1,3
1.49467,0.162296,3.22904,3.87842,1.59801,1,0.961447,1.95255,2.82446,3.01271,0.571859,1.03791,1,0,0.437135804,2,3,1,1,3
1.46412,1.14708,3.02746,0.468223,0.61065,0,0.968829,1.89038,2.22861,1.86484,2.18296,2.84706,1,0,2.456330036,1,1,1,1,2
0.598812,3.21588,2.19933,2.41603,0.104477,0,0.582682,1.39183,0.630153,2.62195,2.1673,1.38403,1,0,1.464752421,1,2,1,1,2
1.08606,0.496391,2.29061,3.05173,2.06371,0,1.0939,2.19045,3.31827,0.310435,1.169,1.02212,1,0,2.676882366,1,2,2,1,3
1.63523,2.46094,0.553775,2.32519,0.213473,1,0.170433,0.842344,0.161048,1.73188,0.225577,2.51566,1,0,-0.317879499,1,1,1,1,1
2.34725,0.781802,2.05239,1.71435,2.98986,1,1.99472,1.40589,2.78105,1.49223,0.204998,1.88281,1,0,1.87647842,2,1,2,1,2
1.10032,1.61145,2.35671,2.37969,1.12824,1,1.78156,0.805628,2.00348,1.62984,1.3749,3.61132,1,0,2.281047766,1,1,1,3,1
3.71787,0.899533,3.98923,4.67994,1.72654,0,0.645213,1.83293,1.4509,2.89577,0.284348,2.48043,1,0,-0.251241395,2,3,2,1,2
1.77788,2.89917,3.652,2.12683,1.44309,0,0.187381,1.96547,2.46517,0.614054,2.78416,1.42212,1,0,1.152619476,2,3,1,1,2
0.9401,1.55246,1.23853,3.57278,0.0361053,1,0.278153,0.0408993,2.89108,3.54648,2.75511,1.88995,1,0,1.145517571,1,1,2,1,1
1.3197,2.44325,3.2282,1.31415,0.960253,0,1.07735,3.08502,2.43522,1.899,2.8395,0.316284,1,0,0.668398404,2,2,1,1,2
1.9088,2.72274,1.78813,1.73931,2.49162,1,0.684248,0.144763,1.56645,0.77899,1.96805,0.365703,1,0,2.110135883,1,3,1,1,1
0.642893,2.74832,2.06611,1.57205,1.23657,0,0.504861,0.199423,2.30604,1.3355,1.32146,2.08861,1,0,-0.069445776,2,2,1,2,1
1.89638,0.785484,2.63622,1.45176,0.317227,1,0.488529,0.403908,2.71512,1.5518,1.08555,1.49487,1,0,2.172162827,1,1,2,1,1
3.89827,2.66497,3.71942,4.34819,0.630305,0,0.486489,1.57727,1.91152,2.0391,0.404861,2.36917,1,0,0.46457208,2,2,1,2,2
0.732843,1.33693,0.387625,3.25144,0.051713,1,1.81081,0.55135,2.00181,2.81745,0.561157,1.12946,1,0,0.89820226,1,1,1,1,1
1.19476,3.45762,3.89277,2.21392,1.29652,0,2.19955,1.57074,2.46171,2.34069,1.53066,1.76772,1,0,0.325905311,3,1,1,1,2
0.759511,0.88445,2.45476,2.65893,0.222151,0,0.507779,2.21647,1.54465,0.796663,1.12111,0.957727,1,0,2.745898711,2,1,2,1,2
1.73995,1.8642,3.3959,2.43052,0.0229169,0,1.93051,1.86102,2.56126,1.66626,1.03755,1.84041,1,0,1.30673104,3,1,1,2,1
