0,1,0,2,2,1,1,0,1,0.813503938,2,2,2,1,1,1,0
0,1,0,3,2,1,0,0,1,1.903913938,2,1,2,3,1,1,0
1,1,1,0,2,1,1,0,6,1.534000621,3,2,2,1,2,1,0
0,1,0,0,3,0,1,1,1,0.26785888,3,2,2,2,1,1,0
0,1,1,2,1,0,1,0,2,0.779034799,2,2,2,1,1,1,0
0,1,1,1,3,1,1,0,1,1.663264131,3,2,2,3,2,1,0
1,1,1,1,2,1,0,0,0,2.352826931,2,3,3,1,1,1,0
1,0,1,2,1,0,0,1,2,0.759485327,2,2,3,2,1,1,0
1,1,0,1,0,1,1,1,1,0.720445847,3,2,3,2,2,1,0
0,0,1,3,0,0,0,0,3,3.605038486,1,2,3,3,1,1,0
0,0,1,3,0,1,1,0,2,3.724368347,1,2,3,3,1,1,0
0,1,0,2,0,0,0,0,1,0.141247344,2,3,2,3,2,1,0
1,0,1,0,3,1,0,0,3,0.1,2,3,1,3,1,1,0
1,0,1,2,2,0,0,0,1,0.026197965,2,2,3,3,1,1,0
0,0,0,3,2,1,0,0,10,0.406735686,1,1,3,3,2,1,0
0,0,1,2,2,1,1,1,0,0.1,3,2,3,2,1,1,0
0,0,1,2,0,0,1,0,0,0.751761438,2,2,2,3,2,1,0
0,1,1,2,0,1,1,0,0,1.046567818,1,1,3,3,2,1,0
1,1,1,0,3,1,0,0,0,1.159960161,2,3,3,3,2,1,0
1,1,1,1,0,1,0,1,1,2.655803139,3,2,3,2,1,1,0
1,0,0,3,3,1,0,0,0,2.31888382,3,3,3,3,2,1,0
1,0,1,0,2,1,1,0,1,2.921647831,3,2,2,3,2,1,0
1,0,1,3,2,0,0,0,0,1.45581738,3,2,3,3,2,1,0
0,0,0,3,0,0,0,0,6,1.039041948,1,2,3,1,1,1,0
1,1,1,2,0,0,1,0,2,0.1,2,1,3,1,1,1,0
1,0,0,3,2,0,1,0,0,1.29866098,2,2,2,3,2,1,0
1,0,0,0,1,0,1,0,1,0.1,3,1,2,3,2,1,0
1,1,0,3,2,1,0,1,0,1.895646171,3,3,3,2,2,1,0
1,1,1,2,2,0,0,0,1,0.485346845,2,3,3,1,2,1,0
1,0,1,1,3,0,0,0,0,0.589249318,3,2,2,3,2,1,0
0,1,1,3,3,1,1,0,8,1.677290808,2,2,3,3,3,1,0
0,0,0,2,1,0,1,0,1,0.1,2,3,3,3,2,1,0
1,1,1,3,0,1,0,1,2,0.996893771,2,3,2,2,1,1,0
0,1,0,0,3,0,0,0,1,1.213503798,2,2,2,3,2,1,0
1,0,0,3,2,0,1,0,2,1.166414448,3,3,3,1,1,1,0
0,0,1,0,1,0,0,0,4,0.1,2,1,1,3,1,1,0
0,1,0,2,1,0,0,0,0,1.834812772,3,3,2,1,2,1,0
0,1,1,2,0,1,0,1,1,2.00398499,1,2,2,2,3,1,0
1,0,0,1,1,0,0,0,1,1.111728247,2,2,2,3,1,1,0
0,1,1,1,3,0,0,0,0,0.1,3,3,1,3,2,1,0
0,1,1,3,1,1,0,0,2,1.183803382,3,3,3,3,1,1,0
1,1,1,1,1,0,1,0,0,1.672331459,3,3,3,3,1,1,0
0,0,0,3,2,1,1,0,0,1.665824646,2,3,3,3,1,1,0
0,1,0,0,0,1,0,1,1,1.456149779,2,3,3,2,1,1,0
0,1,1,0,2,0,1,0,1,1.026445419,3,3,1,3,1,1,0
0,0,1,3,2,1,0,1,5,2.078802496,1,3,3,2,1,1,0
0,0,0,0,2,1,1,0,0,1.940267939,2,2,2,3,1,1,0
0,0,0,3,1,1,1,0,1,0.235379663,2,2,3,1,1,1,0
1,0,0,3,0,0,1,0,0,0.008968427,3,3,3,3,2,1,0
1,0,0,3,3,0,1,0,0,1.247018298,2,2,3,3,1,1,0
0,0,1,1,1,0,1,0,2,0.298169166,3,2,2,3,1,1,0
1,0,1,2,0,0,0,0,4,0.1,2,2,3,3,1,1,0
1,1,1,1,2,0,1,0,2,1.943257506,2,2,1,1,1,1,0
1,1,0,1,0,0,0,0,3,0.277738624,2,2,2,3,1,1,0
1,1,0,1,1,0,0,0,4,0.744218668,2,2,2,3,1,1,0
0,0,1,2,3,1,0,0,6,0.387760505,2,3,2,3,1,1,0
1,0,0,3,2,0,1,0,0,0.074861859,3,2,2,3,1,1,0
1,0,0,2,3,1,0,0,1,0.42668742,3,3,2,3,2,1,0
0,0,1,1,3,0,1,0,1,2.072926639,1,1,2,3,2,1,0
1,1,1,3,0,1,1,0,2,0.189169694,3,2,3,3,1,1,0
1,0,0,0,1,0,1,1,0,0.1,3,3,2,2,3,1,0
0,1,1,0,1,0,1,0,1,2.579170731,3,2,2,1,3,1,0
1,1,1,0,0,1,1,0,4,3.644174102,3,2,2,3,3,1,0
1,1,1,2,1,1,0,0,1,2.572128886,2,1,2,3,1,1,0
1,1,0,3,1,0,0,1,0,1.515524487,2,2,3,2,2,1,0
0,1,0,0,1,0,1,0,1,1.882587625,2,2,1,1,1,1,0
1,1,1,3,0,0,1,0,1,0.1,2,2,3,3,2,1,0
1,1,0,1,2,1,1,0,0,1.824674527,3,3,2,3,2,1,0
1,0,0,1,1,1,1,0,0,1.785791873,3,3,1,3,3,1,0
0,1,1,0,0,1,0,1,8,2.273679757,3,2,2,2,1,1,0
1,0,1,0,2,1,1,0,3,1.538736891,2,2,2,1,1,1,0
1,0,0,0,3,1,0,0,0,0.1,3,2,1,3,3,1,0
0,0,1,2,0,1,0,0,1,2.160666148,1,2,3,3,1,1,0
0,0,1,0,0,0,1,0,0,3.232167543,2,2,2,3,1,1,0
0,1,1,1,0,0,0,0,0,2.166992337,3,2,3,3,2,1,0
0,0,1,3,3,0,0,0,5,1.008043229,2,1,2,3,2,1,0
0,0,1,2,3,0,0,0,1,0.438155384,2,2,2,3,3,1,0
0,0,1,1,3,0,1,0,1,0.782815997,2,3,2,3,1,1,0
0,0,0,3,3,1,0,0,1,0.300692117,3,2,3,3,2,1,0
1,0,0,2,1,1,0,0,0,2.904182684,3,3,3,3,1,1,0
1,0,1,2,0,1,0,1,0,0.607956182,2,2,2,2,1,1,0
1,1,1,2,3,0,1,0,1,2.393678446,3,2,2,3,1,1,0
1,0,1,3,1,1,1,0,0,0.1,3,3,3,3,2,1,0
0,1,0,2,0,0,1,0,0,1.345784449,3,1,3,3,1,1,0
0,0,1,1,3,0,1,0,1,0.843056795,2,3,2,3,1,1,0
0,0,1,3,1,0,0,0,8,0.188813715,2,2,2,3,1,1,0
1,0,1,2,3,0,1,0,1,2.456138015,1,2,3,3,1,1,0
0,0,0,1,1,0,1,0,1,1.087544596,3,3,3,3,1,1,0
1,1,0,3,0,1,1,0,10,0.21803989,1,2,3,1,2,1,0
1,0,0,2,2,0,0,0,1,0.295253983,3,1,2,1,2,1,0
1,1,1,0,2,0,1,1,5,2.673578221,2,2,2,2,1,1,0
1,0,0,0,1,1,1,1,0,0.1,2,2,2,2,2,1,0
1,1,1,0,1,1,0,1,1,0.869977149,3,3,2,2,2,1,0
0,1,0,2,0,1,0,0,0,0.1,3,3,3,3,2,1,0
0,1,0,0,3,1,0,0,2,2.424350673,3,2,1,3,3,1,0
1,1,0,3,1,0,1,0,1,2.489360657,2,2,3,3,1,1,0
1,0,1,0,0,1,1,0,3,0.1,2,2,2,3,3,1,0
1,1,1,2,0,0,0,0,7,0.69725927,1,1,3,3,1,1,0
1,1,0,0,1,0,0,0,0,0.1,3,1,2,3,2,1,0
1,1,1,0,2,0,0,0,5,2.455671701,3,2,2,3,2,1,0
0,1,1,3,1,1,0,1,0,0.626653372,2,2,3,2,1,1,0
0,1,1,2,3,0,0,0,6,1.269386766,2,2,1,1,2,1,0
0,1,0,1,3,1,1,0,3,0.711092991,2,2,3,1,1,1,0
0,1,1,2,3,0,1,0,1,0.1,2,3,3,3,1,1,0
0,0,0,3,1,0,0,0,0,0.880396455,3,2,3,3,2,1,0
0,1,1,1,0,0,0,0,1,0.1,2,1,2,3,1,1,0
1,1,0,1,1,1,0,1,0,0.573957434,2,3,1,2,2,1,0
1,1,1,1,1,0,1,0,5,0.646374452,2,2,2,3,1,1,0
1,0,0,0,0,1,1,0,2,1.875342101,2,2,3,3,1,1,0
1,1,1,1,1,0,1,0,1,2.510800571,3,2,3,3,2,1,0
1,0,0,1,3,1,1,0,0,1.443622233,2,3,2,1,1,1,0
0,0,1,0,2,1,0,1,1,0.1,3,2,1,2,1,1,0
1,1,1,0,2,0,0,1,4,0.1,2,2,2,2,1,1,0
0,1,0,3,3,0,0,0,3,1.272190798,1,2,3,3,1,1,0
1,0,1,1,2,0,0,0,0,0.1,3,2,2,3,2,1,0
1,0,1,3,2,0,1,0,1,1.298325002,3,3,2,3,1,1,0
1,1,1,0,0,1,1,0,0,1.13475853,2,2,2,3,1,1,0
0,1,1,2,2,1,0,0,0,2.875025837,3,2,2,3,2,1,0
1,0,0,3,3,1,1,0,1,0.466135032,2,2,2,3,1,1,0
1,1,0,2,0,1,1,0,1,0.453236451,2,2,2,3,2,1,0
0,1,1,1,0,1,0,0,3,0.090758704,2,2,3,3,1,1,0
0,1,0,0,1,1,1,0,8,3.472439347,1,3,1,1,2,1,0
0,0,0,3,1,0,1,1,1,0.10613637,3,3,3,2,2,1,0
0,0,1,2,3,1,0,0,1,1.231882946,2,3,3,1,1,1,0
1,0,0,1,2,0,1,0,2,2.97467086,3,3,2,3,1,1,0
1,0,0,2,3,1,0,1,0,1.386617119,3,3,3,2,2,1,0
1,0,0,3,1,0,1,0,0,1.423775902,2,2,3,1,2,1,0
1,0,1,2,1,1,0,1,2,2.643896502,3,2,3,2,2,1,0
0,1,1,1,0,1,0,1,0,0.48800832,2,2,3,2,3,1,0
0,1,1,0,2,0,0,0,1,0.960897982,1,1,3,3,1,1,0
0,1,1,2,2,1,1,0,0,1.122373263,3,2,1,3,1,1,0
0,0,1,1,3,0,1,0,0,0.270601857,1,3,3,3,2,1,0
1,1,1,2,2,0,0,0,1,0.1,2,2,3,3,2,1,0
1,0,1,0,1,0,0,0,1,2.777165485,3,2,1,1,2,1,0
0,1,0,3,0,1,0,1,1,1.513496086,2,2,2,2,2,1,0
1,1,0,1,0,1,1,1,1,1.561133835,3,2,2,2,2,1,0
1,0,0,0,1,0,0,0,3,0.1,2,3,1,3,1,1,0
0,1,1,0,1,1,0,0,0,1.497148324,3,2,1,1,1,1,0
0,1,1,2,1,1,1,0,1,2.136699023,3,1,2,1,2,1,0
0,1,0,3,1,0,0,0,1,0.785458508,1,3,2,3,3,1,0
0,1,1,3,1,0,0,1,1,1.194512464,3,2,3,2,1,1,0
1,0,1,3,3,0,0,0,3,2.066586587,3,2,3,3,1,1,0
1,0,1,1,3,1,1,0,2,2.190690782,2,2,1,3,1,1,0
1,0,1,2,1,0,0,1,1,1.600129509,3,2,3,2,1,1,0
1,1,0,1,0,1,1,0,0,0.1,3,3,3,1,3,1,0
0,1,1,1,0,0,1,0,3,0.14738207,1,2,3,1,1,1,0
1,0,0,1,2,0,0,0,0,0.1,3,3,3,1,1,1,0
0,0,1,2,2,1,0,0,1,1.688908328,3,3,2,3,2,1,0
0,1,1,2,2,1,1,0,1,0.1,3,1,3,3,1,1,0
1,1,1,3,3,0,0,0,2,0.912113912,3,2,3,3,1,1,0
0,0,0,0,0,1,1,0,0,3.557972334,3,2,1,3,1,1,0
1,0,0,1,1,1,1,0,0,2.050029393,3,3,2,1,2,1,0
1,1,1,2,2,1,0,0,9,2.293152664,1,2,3,3,1,1,0
1,1,0,0,3,0,0,0,4,0.849487875,3,2,2,3,3,1,0
1,0,1,3,1,0,1,0,1,0.216821281,2,3,2,3,1,1,0
1,0,0,3,3,0,1,0,0,0.1,3,1,1,3,2,1,0
1,0,1,1,0,0,0,0,3,1.987086628,3,2,3,3,1,1,0
0,0,0,0,0,1,1,0,1,0.679947749,3,1,1,3,2,1,0
1,1,1,3,1,0,1,0,1,0.1,3,2,3,3,1,1,0
1,0,0,0,0,0,1,1,0,2.951810986,3,3,3,2,1,1,0
1,0,1,2,3,1,0,1,1,0.1,3,2,2,2,2,1,0
0,0,1,3,3,1,0,0,7,3.305421478,2,1,3,3,1,1,0
0,0,1,2,3,1,0,1,1,2.685317189,3,3,3,2,2,1,0
1,0,1,1,1,1,1,1,0,1.469312243,1,2,3,2,2,1,0
0,1,0,2,2,1,0,0,1,0.171550865,3,3,3,3,1,1,0
0,1,0,0,3,0,1,0,1,2.345801542,2,2,2,3,1,1,0
1,0,1,3,0,1,1,0,1,1.252136391,2,1,3,1,2,1,0
0,0,0,1,0,1,0,0,1,1.256894425,2,2,1,3,1,1,0
1,0,1,0,3,1,1,0,0,3.595992391,3,2,3,3,2,1,0
0,0,1,2,0,1,1,0,1,0.1,1,2,3,3,1,1,0
1,1,0,3,1,0,0,0,4,0.57447628,1,2,3,3,1,1,0
1,0,0,0,0,0,1,0,0,0.351134741,3,3,1,1,3,1,0
1,0,0,3,2,0,1,1,0,0.1,3,3,2,2,2,1,0
0,0,1,0,2,0,0,0,3,0.696214587,1,1,3,3,1,1,0
0,0,0,1,2,1,1,0,0,0.1,3,3,2,3,2,1,0
1,0,1,0,2,0,0,0,1,1.670100811,3,2,2,1,2,1,0
0,0,1,0,2,1,0,0,3,0.576804055,2,3,2,3,1,1,0
1,0,0,1,1,1,1,0,4,2.772948213,2,3,2,3,2,1,0
0,0,0,3,3,1,1,0,0,2.26564106,2,2,2,3,1,1,0
1,1,1,1,1,0,1,0,4,0.1,2,3,3,3,1,1,0
1,0,1,0,1,1,0,0,0,2.77870662,3,2,3,3,2,1,0
0,1,0,2,3,0,0,0,1,0.187141168,2,2,2,3,1,1,0
0,1,0,2,3,1,0,0,1,0.949512545,2,3,3,3,1,1,0
1,1,0,2,0,1,1,0,0,0.968297146,3,2,3,3,2,1,0
0,1,1,3,3,1,1,0,2,1.284694608,2,3,2,3,2,1,0
1,0,0,1,3,0,0,0,3,2.896038751,3,1,2,3,2,1,0
0,1,1,1,2,0,0,1,4,1.236951317,2,3,3,2,1,1,0
1,1,0,1,1,1,1,0,0,0.1,3,2,2,3,3,1,0
1,1,1,1,3,1,1,0,6,1.368709085,2,2,2,1,3,1,0
1,1,1,0,2,0,0,0,3,0.915392128,3,2,2,3,1,1,0
0,1,1,1,2,0,1,0,1,1.322267082,2,2,1,3,1,1,0
1,1,1,0,2,0,1,1,2,0.92719443,3,3,1,2,2,1,0
0,0,1,0,3,0,0,0,1,1.473786632,3,1,2,1,1,1,0
0,0,0,1,1,0,0,1,2,0.228984104,3,3,2,2,2,1,0
1,1,0,1,0,0,1,0,4,0.315890912,1,3,3,3,1,1,0
1,0,0,1,0,1,1,1,0,2.59610362,3,2,3,2,3,1,0
1,1,0,1,3,0,0,1,1,0.321522464,3,3,1,2,3,1,0
1,1,0,0,2,1,0,0,1,3.519875479,2,3,2,3,2,1,0
0,0,0,0,2,0,0,1,0,0.1,3,2,2,2,2,1,0
0,1,1,1,2,0,1,0,1,1.484196681,1,3,2,3,1,1,0
1,0,0,2,2,1,0,0,0,0.1,3,2,2,3,1,1,0
0,0,1,2,3,0,0,0,0,0.1,3,3,2,3,1,1,0
1,1,0,1,2,1,0,0,6,1.872223359,3,2,1,3,1,1,0
0,0,1,2,3,1,0,0,7,2.14839862,1,2,3,3,1,1,0
1,1,1,3,0,1,0,0,0,0.1,2,2,3,3,2,1,0
0,1,1,0,1,1,0,0,2,1.95249687,3,1,2,3,2,1,0
1,0,1,1,0,0,1,0,8,1.678723323,1,2,3,1,1,1,0
1,1,0,1,1,1,1,0,6,1.473748347,1,2,2,3,1,1,0
1,1,0,2,3,0,1,0,8,2.657208379,2,1,2,3,1,1,0
1,1,1,3,2,1,1,0,1,0.341516983,2,2,3,3,2,1,0
1,0,0,3,3,0,0,1,0,1.503647176,3,2,3,2,2,1,0
0,1,0,0,1,1,1,0,7,1.260617364,2,2,1,1,1,1,0
1,0,0,2,3,0,1,0,1,0.1,3,3,1,3,1,1,0
0,0,0,2,1,0,1,0,0,0.1,3,3,3,3,3,1,0
1,0,1,3,0,1,1,0,1,2.70865748,3,2,3,3,2,1,0
1,0,0,2,2,1,1,1,1,0.577580293,3,2,3,2,2,1,0
1,1,0,1,3,0,1,0,1,1.084397916,3,2,1,1,1,1,0
0,1,1,3,3,1,0,0,1,0.700212688,1,2,3,3,2,1,0
0,0,1,1,0,1,0,1,1,0.970665329,2,2,3,2,3,1,0
1,0,0,1,3,0,1,0,1,0.004372231,3,3,2,3,1,1,0
0,0,1,2,1,1,0,0,0,0.1,3,3,3,3,3,1,0
0,0,0,2,3,1,0,0,8,1.794478645,1,1,3,3,1,1,0
1,1,1,3,0,0,0,0,0,3.535984964,2,2,3,3,1,1,0
0,1,1,1,3,1,1,1,1,2.166029203,1,2,2,2,1,1,0
1,1,0,0,0,1,1,0,1,0.615250129,2,2,1,3,2,1,0
0,1,0,3,1,0,1,0,1,2.620868866,2,1,3,3,1,1,0
0,0,0,3,3,1,0,1,1,0.429018487,3,2,2,2,2,1,0
1,0,1,1,2,1,0,1,4,3.753222173,2,3,3,2,2,1,0
0,1,1,2,0,1,1,0,1,1.77107214,2,3,2,3,1,1,0
1,0,0,0,1,0,0,0,1,0.1,2,3,1,1,2,1,0
